person,person_qid,personLabel,birthDate,birthYear,occupation_ids,occupation_labels
http://www.wikidata.org/entity/Q108474225,Q108474225,Hendrik Frieseman,1755-01-01T00:00:00Z,1755,Q1056391 | Q13418253 | Q37226 | Q36180 | Q333634 | Q2516866,directeur ou directrice d'école | philologue | enseignant ou enseignante | écrivain ou écrivaine | traducteur ou traductrice | éditeur ou éditrice
http://www.wikidata.org/entity/Q1084785,Q1084785,Christoph Eberhard,1675-01-01T00:00:00Z,1675,Q901402 | Q432386 | Q36180,géographe | prédicateur | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108486682,Q108486682,Hendrik Schim,1695-01-01T00:00:00Z,1695,Q49757 | Q11063 | Q365461,poète ou poétesse | astronome | tanneur
http://www.wikidata.org/entity/Q1084882,Q1084882,Christoph Friedrich Elsner,1749-01-14T00:00:00Z,1749,Q1622272 | Q36180,professeur d'université | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1084918,Q1084918,Christoph Friedrich von Derschau,1714-01-12T00:00:00Z,1714,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1084952,Q1084952,Christoph Gabriel Fabricius,1684-05-18T00:00:00Z,1684,Q1234713 | Q36180,théologien ou théologienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1084994,Q1084994,Christoph Gottlieb Steinbeck,1766-04-26T00:00:00Z,1766,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1084998,Q1084998,Christoph Gottlieb Büttner,1708-07-10T00:00:00Z,1708,Q1622272 | Q36180,professeur d'université | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1085003,Q1085003,Christoph Gottlieb Wend,1700-01-01T00:00:00Z,1700,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108503181,Q108503181,Christian Ludwig Willebrand,1750-10-18T00:00:00Z,1750,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108503598,Q108503598,Hendrik van Bracht,1685-01-01T00:00:00Z,1685,Q214917 | Q215536,dramaturge | marchand ou marchande
http://www.wikidata.org/entity/Q1085272,Q1085272,Christoph Kaufmann,1753-08-14T00:00:00Z,1753,Q4964182 | Q36180,philosophe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108528,Q108528,David Bruhn,1727-09-30T00:00:00Z,1727,Q1234713 | Q49757 | Q13424456,théologien ou théologienne | poète ou poétesse | psalmiste
http://www.wikidata.org/entity/Q10853780,Q10853780,Antonín Borový,1755-06-10T00:00:00Z,1755,Q36834 | Q1231865 | Q36180 | Q37226,compositeur ou compositrice | pédagogue | écrivain ou écrivaine | enseignant ou enseignante
http://www.wikidata.org/entity/Q10853839,Q10853839,Antonín Ferdinand Dubravius,1690-01-01T00:00:00Z,1690,Q333634 | Q250867 | Q8178443 | Q36180 | Q42603 | Q955464 | Q432386,traducteur ou traductrice | prêtre catholique | librettiste | écrivain ou écrivaine | prêtre | curé | prédicateur
http://www.wikidata.org/entity/Q10853936,Q10853936,Antonín Josef Zíma,1763-05-12T00:00:00Z,1763,Q36180 | Q214917 | Q49757 | Q333634 | Q175151,écrivain ou écrivaine | dramaturge | poète ou poétesse | traducteur ou traductrice | imprimeur ou imprimeuse
http://www.wikidata.org/entity/Q108541267,Q108541267,Alexander Bryce,1713-01-01T00:00:00Z,1713,Q1734662 | Q49757 | Q11063 | Q170790,cartographe | poète ou poétesse | astronome | mathématicien ou mathématicienne
http://www.wikidata.org/entity/Q108541642,Q108541642,Izaak Bilderdijk,1720-09-06T00:00:00Z,1720,Q6673651 | Q39631 | Q599151 | Q49757 | Q214917,homme ou femme de lettres | médecin | haut fonctionnaire ou haute fonctionnaire | poète ou poétesse | dramaturge
http://www.wikidata.org/entity/Q1085457,Q1085457,Christoph Ludwig Stieglitz,1687-10-20T00:00:00Z,1687,Q1234713 | Q36180,théologien ou théologienne | écrivain ou écrivaine
http://www.wikidata.org/entity/Q1085460,Q1085460,Christoph Ludwig von Stille,1696-09-13T00:00:00Z,1696,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1085521,Q1085521,Christoph Meisner,1703-10-01T00:00:00Z,1703,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1085615,Q1085615,Christoph Otto von Schönaich,1725-06-11T00:00:00Z,1725,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108562244,Q108562244,Joseph Ignatz Biwancko,1755-01-01T00:00:00Z,1755,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1085638,Q1085638,Christoph Pfeiffer,1689-02-03T00:00:00Z,1689,Q36180 | Q13424456,écrivain ou écrivaine | psalmiste
http://www.wikidata.org/entity/Q108569278,Q108569278,Q108569278,1769-01-01T00:00:00Z,1769,Q2259451 | Q943995 | Q214917,acteur ou actrice de théâtre | impresario | dramaturge
http://www.wikidata.org/entity/Q1085915,Q1085915,Christoph Starke,1684-03-10T00:00:00Z,1684,Q1234713 | Q36180 | Q98833883 | Q37226 | Q137178806,théologien ou théologienne | écrivain ou écrivaine | théologien protestant | enseignant ou enseignante | Q137178806
http://www.wikidata.org/entity/Q108594092,Q108594092,Francesco Anichini,1690-01-01T00:00:00Z,1690,Q635734 | Q20826540 | Q36180 | Q201788 | Q212238,archiviste | érudit | écrivain ou écrivaine | historien ou historienne | fonctionnaire
http://www.wikidata.org/entity/Q1085955,Q1085955,Christoph Städele,1744-09-27T00:00:00Z,1744,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108610957,Q108610957,Jacques Bernard,1767-02-06T00:00:00Z,1767,Q49757 | Q47064,poète ou poétesse | militaire
http://www.wikidata.org/entity/Q10861248,Q10861248,ʿAlī Qulī Wāla Dāġistānī,1712-01-01T00:00:00Z,1712,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q108613082,Q108613082,Karl Wilhelm Brumbey,1757-01-01T00:00:00Z,1757,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108613503,Q108613503,Karl Ignaz Förg,1755-01-01T00:00:00Z,1755,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q10864289,Q10864289,Ding Jing,1695-01-01T00:00:00Z,1695,Q3303330 | Q1028181 | Q49757,calligraphe | artiste peintre | poète ou poétesse
http://www.wikidata.org/entity/Q10864316,Q10864316,Ding Jie,1738-01-01T00:00:00Z,1738,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q10864342,Q10864342,Ding Tai,1724-01-01T00:00:00Z,1724,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10864865,Q10864865,Wan Guangtai,1712-01-01T00:00:00Z,1712,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q108652341,Q108652341,Eliza Yonge Wilkinson,1757-02-07T00:00:00Z,1757,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108653198,Q108653198,Jan Suderman,1680-01-01T00:00:00Z,1680,Q36180 | Q49757 | Q333634,écrivain ou écrivaine | poète ou poétesse | traducteur ou traductrice
http://www.wikidata.org/entity/Q108658184,Q108658184,Johann Jakob Christian von Reck,1756-01-01T00:00:00Z,1756,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108662929,Q108662929,Johann Carl Wilhelm Palm,1771-01-01T00:00:00Z,1771,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108665,Q108665,Christian Heinrich Schmid,1746-11-24T00:00:00Z,1746,Q182436 | Q1622272 | Q2135485 | Q13418253 | Q36180,bibliothécaire | professeur d'université | bibliothécaire de droit | philologue | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108678433,Q108678433,Carl Johann Albrecht Meyer,1755-01-01T00:00:00Z,1755,Q185351 | Q36180,juriste | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108678531,Q108678531,Siegmund Immanuel Mathesius,1727-01-01T00:00:00Z,1727,Q36180 | Q40348,écrivain ou écrivaine | avocat ou avocate
http://www.wikidata.org/entity/Q108678796,Q108678796,David La Roche,1745-01-01T00:00:00Z,1745,Q36180 | Q215536,écrivain ou écrivaine | marchand ou marchande
http://www.wikidata.org/entity/Q1086848,Q1086848,Francesco Mario Pagano,1748-12-08T00:00:00Z,1748,Q2135469 | Q201788 | Q4964182 | Q214917,conseiller juridique | historien ou historienne | philosophe | dramaturge
http://www.wikidata.org/entity/Q10868965,Q10868965,Ja'far Kashfi,1775-01-01T00:00:00Z,1775,Q4964182 | Q36180,philosophe | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108710025,Q108710025,Jan van Hoven,1681-01-01T00:00:00Z,1681,Q214917 | Q36180 | Q98028403 | Q49757 | Q2259451,dramaturge | écrivain ou écrivaine | tobacco trader | poète ou poétesse | acteur ou actrice de théâtre
http://www.wikidata.org/entity/Q108710460,Q108710460,Joseph Desessarts d'Ambreville,1774-01-01T00:00:00Z,1774,Q214917,dramaturge
http://www.wikidata.org/entity/Q108713888,Q108713888,Jan van Panders,1747-10-02T00:00:00Z,1747,Q214917 | Q212238 | Q599151,dramaturge | fonctionnaire | haut fonctionnaire ou haute fonctionnaire
http://www.wikidata.org/entity/Q108717238,Q108717238,John Bartlet,1716-01-01T00:00:00Z,1716,Q36180 | Q774306,écrivain ou écrivaine | chirurgien ou chirurgienne
http://www.wikidata.org/entity/Q108739934,Q108739934,Jan Willem van Sonsbeeck,1774-12-12T00:00:00Z,1774,Q82955 | Q40348 | Q49757,personnalité politique | avocat ou avocate | poète ou poétesse
http://www.wikidata.org/entity/Q108755896,Q108755896,J.-J.-M. Duperche,1775-01-01T00:00:00Z,1775,Q214917,dramaturge
http://www.wikidata.org/entity/Q1087867,Q1087867,Gavino Pes,1724-07-31T00:00:00Z,1724,Q831474 | Q49757,prêtre chrétien | poète ou poétesse
http://www.wikidata.org/entity/Q108806556,Q108806556,Hananiah Al-Munnir,1757-01-01T00:00:00Z,1757,Q201788 | Q49757 | Q6673651 | Q42603,historien ou historienne | poète ou poétesse | homme ou femme de lettres | prêtre
http://www.wikidata.org/entity/Q108807807,Q108807807,Maria Falconar,1770-01-01T00:00:00Z,1770,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108807808,Q108807808,Harriet Falconar,1773-01-01T00:00:00Z,1773,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108811719,Q108811719,Christian Gottlieb Goez,1746-01-01T00:00:00Z,1746,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108812494,Q108812494,Heinrich Christian Kretsch,1725-01-01T00:00:00Z,1725,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108812645,Q108812645,Johann Kaspar Wilke,1756-01-01T00:00:00Z,1756,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108812763,Q108812763,Georg Karl Alexander von Richter,1760-01-12T00:00:00Z,1760,Q49757 | Q80687 | Q335757,poète ou poétesse | secrétaire | assesseur
http://www.wikidata.org/entity/Q108812854,Q108812854,Michael Truckenbrot,1756-01-01T00:00:00Z,1756,Q36180 | Q201788,écrivain ou écrivaine | historien ou historienne
http://www.wikidata.org/entity/Q108812994,Q108812994,Michael Pogorzelski,1737-01-01T00:00:00Z,1737,Q250867 | Q49757,prêtre catholique | poète ou poétesse
http://www.wikidata.org/entity/Q108813995,Q108813995,Johann Friedrich Oswald,1760-01-01T00:00:00Z,1760,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108814149,Q108814149,Georg Siegmund von Bilterling,1767-02-16T00:00:00Z,1767,Q96236305 | Q37226 | Q36180 | Q1234713,pasteur luthérien | enseignant ou enseignante | écrivain ou écrivaine | théologien ou théologienne
http://www.wikidata.org/entity/Q108814197,Q108814197,Johann Christoph Semler,1768-01-01T00:00:00Z,1768,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108814705,Q108814705,Peter Gottlieb Lindemayr,1741-01-01T00:00:00Z,1741,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108814734,Q108814734,Johann Anton Franz Dalléra,1760-01-01T00:00:00Z,1760,Q36180 | Q1930187,écrivain ou écrivaine | journaliste
http://www.wikidata.org/entity/Q108814807,Q108814807,David Friedrich Schulze,1775-05-09T00:00:00Z,1775,Q37226 | Q974144 | Q98833883 | Q161944 | Q1735732 | Q1498177 | Q36180,enseignant ou enseignante | éducateur ou éducatrice | théologien protestant | diacre | catéchiste | aumônier de prison | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108817,Q108817,Heinrich Sander,1754-11-25T00:00:00Z,1754,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q10881779,Q10881779,Gotthilf Theodor Faber,1766-02-15T00:00:00Z,1766,Q36180 | Q1209498 | Q193391,écrivain ou écrivaine | juriste-poète | diplomate
http://www.wikidata.org/entity/Q108831490,Q108831490,Johan Jacob van Hasselt,1717-01-01T00:00:00Z,1717,Q40348 | Q36180 | Q185351,avocat ou avocate | écrivain ou écrivaine | juriste
http://www.wikidata.org/entity/Q108834,Q108834,Christian August Heinrich Clodius,1772-09-21T00:00:00Z,1772,Q49757 | Q1622272 | Q36180,poète ou poétesse | professeur d'université | écrivain ou écrivaine
http://www.wikidata.org/entity/Q108838741,Q108838741,Johannes Christiaan Mohr,1747-01-01T00:00:00Z,1747,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10886684,Q10886684,Yu Ji,1738-01-01T00:00:00Z,1738,Q1028181 | Q3303330 | Q170790 | Q49757 | Q45353837,artiste peintre | calligraphe | mathématicien ou mathématicienne | poète ou poétesse | auteur de poésie ci
http://www.wikidata.org/entity/Q108873179,Q108873179,Joséphine d’Aiguillon,1771-01-01T00:00:00Z,1771,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q108878,Q108878,Ernst Brandes,1758-10-03T00:00:00Z,1758,Q1930187 | Q40348 | Q5758653 | Q4964182 | Q212238 | Q36180,journaliste | avocat ou avocate | enseignant ou enseignante du secondaire | philosophe | fonctionnaire | écrivain ou écrivaine
http://www.wikidata.org/entity/Q10888355,Q10888355,Ni Chengkuan,1712-01-01T00:00:00Z,1712,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q108892618,Q108892618,Kornelis Elzevier,1717-09-15T00:00:00Z,1717,Q49757 | Q105186 | Q333634,poète ou poétesse | pharmacien ou pharmacienne | traducteur ou traductrice
http://www.wikidata.org/entity/Q10889501,Q10889501,Chu Mishu,1718-01-01T00:00:00Z,1718,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q108896511,Q108896511,Friedrich Hegrad,1757-01-01T00:00:00Z,1757,Q36180 | Q599151,écrivain ou écrivaine | haut fonctionnaire ou haute fonctionnaire
http://www.wikidata.org/entity/Q1089021,Q1089021,Jean-Baptiste de Montyon,1733-12-23T00:00:00Z,1733,Q82955 | Q36180,personnalité politique | écrivain ou écrivaine
http://www.wikidata.org/entity/Q10891683,Q10891683,Quan Zuwang,1705-01-01T00:00:00Z,1705,Q49757 | Q201788,poète ou poétesse | historien ou historienne
http://www.wikidata.org/entity/Q1089209,Q1089209,Monvel,1745-03-25T00:00:00Z,1745,Q33999 | Q214917 | Q8178443,acteur ou actrice | dramaturge | librettiste
http://www.wikidata.org/entity/Q10899517,Q10899517,Liu Siwan,1762-05-02T00:00:00Z,1762,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10899754,Q10899754,Liu Fu,1676-01-01T00:00:00Z,1676,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10900041,Q10900041,Liu Rumo,1739-01-01T00:00:00Z,1739,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10900438,Q10900438,Liu Yueyun,1737-01-01T00:00:00Z,1737,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10906072,Q10906072,Drakpa Shedrub,1675-01-01T00:00:00Z,1675,Q854997 | Q29514511 | Q36180,moine bouddhiste | compilateur ou compilatrice | écrivain ou écrivaine
http://www.wikidata.org/entity/Q10909074,Q10909074,Josefa de los Dolores Peña y Lillo,1739-03-12T00:00:00Z,1739,Q36180 | Q55631411,écrivain ou écrivaine | religieuse catholique
http://www.wikidata.org/entity/Q1091010,Q1091010,Situ Panchen,1700-01-07T00:00:00Z,1700,Q1028181 | Q36180 | Q106313281 | Q1607826 | Q333634 | Q29514511,artiste peintre | écrivain ou écrivaine | commentateur | éditeur ou éditrice | traducteur ou traductrice | compilateur ou compilatrice
http://www.wikidata.org/entity/Q10911464,Q10911464,Li E,1692-01-01T00:00:00Z,1692,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q109138,Q109138,Friedrich Wilhelm Albrecht,1774-10-04T00:00:00Z,1774,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q10916103,Q10916103,Shi Chengqian,1707-01-01T00:00:00Z,1707,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10918150,Q10918150,Kochinda Chōei,1701-01-01T00:00:00Z,1701,Q82955 | Q49757,personnalité politique | poète ou poétesse
http://www.wikidata.org/entity/Q10919475,Q10919475,Wu Songliang,1766-01-01T00:00:00Z,1766,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q10919755,Q10919755,Wu Xiyu,1746-01-01T00:00:00Z,1746,Q3303330 | Q49757 | Q45353837,calligraphe | poète ou poétesse | auteur de poésie ci
http://www.wikidata.org/entity/Q10920336,Q10920336,Q10920336,1741-01-01T00:00:00Z,1741,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q10920935,Q10920935,Zhou Fanlian,1700-01-01T00:00:00Z,1700,Q49757,poète ou poétesse
http://www.wikidata.org/entity/Q109212,Q109212,Friedrich Christian Laukhard,1757-06-07T00:00:00Z,1757,Q4964182 | Q18939491 | Q1622272 | Q36180 | Q14467526,philosophe | diariste | professeur d'université | écrivain ou écrivaine | linguiste
http://www.wikidata.org/entity/Q10922985,Q10922985,Tang Ying,1682-01-01T00:00:00Z,1682,Q82955 | Q214917 | Q49757,personnalité politique | dramaturge | poète ou poétesse
http://www.wikidata.org/entity/Q1092339,Q1092339,Pietro Giordani,1774-01-01T00:00:00Z,1774,Q36180 | Q1792450,écrivain ou écrivaine | historien ou historienne de l'art
http://www.wikidata.org/entity/Q109279203,Q109279203,Jean de La Sarraz du Franquesnay,1731-01-01T00:00:00Z,1731,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q109283126,Q109283126,Hyacinthe Dorvo,1768-10-09T00:00:00Z,1768,Q214917,dramaturge
http://www.wikidata.org/entity/Q109284317,Q109284317,Augustin Prévost,1753-01-01T00:00:00Z,1753,Q214917,dramaturge
http://www.wikidata.org/entity/Q109308339,Q109308339,Q109308339,1764-01-01T00:00:00Z,1764,Q36180 | Q333634 | Q214917,écrivain ou écrivaine | traducteur ou traductrice | dramaturge
http://www.wikidata.org/entity/Q10931840,Q10931840,Xia Zhirong,1697-01-01T00:00:00Z,1697,Q49757 | Q201788,poète ou poétesse | historien ou historienne
http://www.wikidata.org/entity/Q109331836,Q109331836,Karoline Paulus,1767-09-14T00:00:00Z,1767,Q36180 | Q333634,écrivain ou écrivaine | traducteur ou traductrice
http://www.wikidata.org/entity/Q109352905,Q109352905,Chajim ben Naftali Köslin,1749-04-12T00:00:00Z,1749,Q37226 | Q36180,enseignant ou enseignante | écrivain ou écrivaine
http://www.wikidata.org/entity/Q10936004,Q10936004,Christoph Jakob Mellin,1744-10-08T00:00:00Z,1744,Q36180,écrivain ou écrivaine
http://www.wikidata.org/entity/Q1093666,Q1093666,Marc-René de Montalembert,1714-07-16T00:00:00Z,1714,Q151197 | Q214917 | Q47064 | Q81096 | Q11545923 | Q12806039,ingénieur militaire | dramaturge | militaire | ingénieur | commandant | théoricien ou théoricienne militaire
http://www.wikidata.org/entity/Q1093817,Q1093817,Jean-Baptiste Descamps,1706-08-28T00:00:00Z,1706,Q1792450 | Q1028181 | Q15977927 | Q36180 | Q15296811,historien ou historienne de l'art | artiste peintre | professeur d'art | écrivain ou écrivaine | dessinateur ou dessinatrice
http://www.wikidata.org/entity/Q109402867,Q109402867,Marie-Anne Briteau,1700-01-01T00:00:00Z,1700,Q33999 | Q49757,acteur ou actrice | poète ou poétesse
http://www.wikidata.org/entity/Q109405,Q109405,Christlob Mylius,1722-11-11T00:00:00Z,1722,Q36180 | Q214917,écrivain ou écrivaine | dramaturge
