context_family,wikidata_id,person_id,name,place_role,place_id,place_label,matched_token_ids,matched_token_labels,direct_country_ids,direct_country_labels,admin_country_ids,admin_country_labels,context_country_ids,context_country_labels,admin_entity_ids,admin_entity_labels
China/Qing context,http://www.wikidata.org/entity/Q65800267,Q65800267,Tongjia Shi,birth_place,Q700652,Xian autonome coréen de Changbai,Q13426199 | Q148 | Q814959 | Q8733,Republic of China | People's Republic of China | Beiyang Government | Qing dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q30623 | Q814959 | Q865 | Q8733,république de Chine | République populaire de Chine | Mandchoukouo | gouvernement de Beiyang | Taïwan | dynastie Qing,Q13426199 | Q148 | Q30623 | Q814959 | Q865 | Q8733,république de Chine | République populaire de Chine | Mandchoukouo | gouvernement de Beiyang | Taïwan | dynastie Qing,Q92348 | Q20063102 | Q10550532 | Q1055152 | Q43934 | Q15132619 | Q11279351 | Q11257371 | Q697544 | Q4272684 | Q25390008 | Q45208 | Q148 | Q30623 | Q13426199 | Q8733,Baishan | Q20063102 | Q10550532 | Liaodong | Liaoning | Soviet occupation of Manchuria | Tunghua | Antung | Fengtien | Fengtian | Jilin | République populaire de Chine | Mandchoukouo | république de Chine | dynastie Qing
China/Qing context,http://www.wikidata.org/entity/Q25251,Q25251,Tsangyang Gyatso,death_place,Q45833,Qinghai,Q148,People's Republic of China,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine
China/Qing context,http://www.wikidata.org/entity/Q45695489,Q45695489,Wang Caiwei,birth_place,Q1197421,district de Wujin,Q13426199 | Q148 | Q696242 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Beiyang Government | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q188712 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q13426199 | Q148 | Q188712 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q57970 | Q10564392 | Q10279965 | Q15935618 | Q9573865 | Q696242 | Q708865 | Q11060360 | Q16963 | Q17007209 | Q865 | Q814959 | Q28411809 | Q11133842 | Q10908774 | Q148 | Q8733 | Q9903,"Changzhou | Q10564392 | Q10279965 | Q15935618 | province du Jiangsu, République de Chine | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | Changzhou Fu | Jiangsu | Southern Jiangsu Administrative Office District | Taïwan | gouvernement de Beiyang | Jiangnan | Nanzhili | République populaire de Chine | dynastie Qing | dynastie Ming"
China/Qing context,http://www.wikidata.org/entity/Q11573104,Q11573104,Wang Chang,birth_place,Q662548,district de Qingpu,Q13426199 | Q148 | Q696242 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Beiyang Government | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q188712 | Q4375948 | Q696242 | Q708865 | Q7313 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | Municipalité de la Grande Voie de Shanghai | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | dynastie Yuan en Chine | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q13426199 | Q148 | Q188712 | Q4375948 | Q696242 | Q708865 | Q7313 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | Municipalité de la Grande Voie de Shanghai | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | dynastie Yuan en Chine | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q8686 | Q15935618 | Q17029484 | Q9573865 | Q696242 | Q708865 | Q11104671 | Q148 | Q13426199 | Q4375948 | Q17007209 | Q16963 | Q865 | Q814959 | Q28411809 | Q11133842 | Q10908774 | Q11134689 | Q8733 | Q9903 | Q7313,"Shanghaï | Q15935618 | Q17029484 | province du Jiangsu, République de Chine | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | Songjiang Fu | République populaire de Chine | république de Chine | Municipalité de la Grande Voie de Shanghai | Southern Jiangsu Administrative Office District | Jiangsu | Taïwan | gouvernement de Beiyang | Jiangnan | Nanzhili | Jiangzhe Province | dynastie Qing | dynastie Ming | dynastie Yuan en Chine"
China/Qing context,http://www.wikidata.org/entity/Q16260561,Q16260561,Wang Qisun,birth_place,Q42622,Suzhou,Q148,People's Republic of China,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine,Q16963 | Q15935618 | Q17007209 | Q148,Jiangsu | Q15935618 | Southern Jiangsu Administrative Office District | République populaire de Chine
China/Qing context,http://www.wikidata.org/entity/Q45600763,Q45600763,Wang Wenyu,birth_place,Q42622,Suzhou,Q148,People's Republic of China,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine,Q16963 | Q15935618 | Q17007209 | Q148,Jiangsu | Q15935618 | Southern Jiangsu Administrative Office District | République populaire de Chine
China/Qing context,http://www.wikidata.org/entity/Q7967690,Q7967690,Wang Xihou,birth_place,Q1356277,xian de Yifeng,Q148,People's Republic of China,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine,Q363326 | Q57052 | Q148,Yichun | Jiangxi | République populaire de Chine
China/Qing context,http://www.wikidata.org/entity/Q7967690,Q7967690,Wang Xihou,death_place,Q956,Pékin,Q13426199 | Q148 | Q696242 | Q704714 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Provisional Government of the Republic of China | Beiyang Government | Qing dynasty | Ming dynasty,Q148 | Q13426199 | Q696242 | Q704714 | Q814959 | Q8733 | Q9903,République populaire de Chine | république de Chine | Gouvernement national réorganisé de la République de Chine | gouvernement provisoire de la république de Chine | gouvernement de Beiyang | dynastie Qing | dynastie Ming,Q148,République populaire de Chine,Q13426199 | Q148 | Q696242 | Q704714 | Q814959 | Q8733 | Q9903,république de Chine | République populaire de Chine | Gouvernement national réorganisé de la République de Chine | gouvernement provisoire de la république de Chine | gouvernement de Beiyang | dynastie Qing | dynastie Ming,Q148 | Q7313 | Q8733 | Q9903,République populaire de Chine | dynastie Yuan en Chine | dynastie Qing | dynastie Ming
China/Qing context,http://www.wikidata.org/entity/Q7967747,Q7967747,Wang Yun,residence,Q5826,Xi'an,Q13426199 | Q148 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Beiyang Government | Qing dynasty | Ming dynasty,Q148 | Q13426199,République populaire de Chine | république de Chine,Q1069829 | Q11180184 | Q1143126 | Q1154540 | Q1154556 | Q1188046 | Q13426199 | Q148 | Q319460 | Q35216 | Q4505481 | Q5066 | Q7313 | Q783489 | Q814959 | Q865 | Q8733 | Q9683 | Q9903,Han postérieurs | Qi (Huang Chao) | Tang postérieurs | Jin postérieurs | Zhou postérieurs | dynastie Yan | république de Chine | République populaire de Chine | dynastie Song du Nord | dynastie Zhou | Liuqi | dynastie Jin | dynastie Yuan en Chine | Liang postérieurs | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Tang | dynastie Ming,Q1069829 | Q11180184 | Q1143126 | Q1154540 | Q1154556 | Q1188046 | Q13426199 | Q148 | Q319460 | Q35216 | Q4505481 | Q5066 | Q7313 | Q783489 | Q814959 | Q865 | Q8733 | Q9683 | Q9903,Han postérieurs | Qi (Huang Chao) | Tang postérieurs | Jin postérieurs | Zhou postérieurs | dynastie Yan | république de Chine | République populaire de Chine | dynastie Song du Nord | dynastie Zhou | Liuqi | dynastie Jin | dynastie Yuan en Chine | Liang postérieurs | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Tang | dynastie Ming,Q47974 | Q148 | Q13426199 | Q9575643 | Q1061858 | Q10942276 | Q10177916 | Q15953478 | Q10883119 | Q34756 | Q7405 | Q9683 | Q1069609 | Q5826 | Q497341 | Q15945011 | Q7313 | Q11658095 | Q10893867 | Q11131151 | Q28411804 | Q15903824 | Q319460,Shaanxi | République populaire de Chine | république de Chine | district de Chang'an (Xi'an) | Q10942276 | Q10177916 | Q15953478 | Jingzhao Fu | Qin | dynastie Sui | dynastie Tang | période des Zhou de l'Ouest | Xi'an | Xianyang | Xi'an Fu | dynastie Yuan en Chine | Guannei Circuit | Q11131151 | dynastie Song du Nord
China/Qing context,http://www.wikidata.org/entity/Q45694457,Q45694457,Wang Yunyu,birth_place,Q1197877,xian de Xiuning,Q13426199 | Q148 | Q8733 | Q9903,Republic of China | People's Republic of China | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q8733 | Q9903,république de Chine | République populaire de Chine | dynastie Qing | dynastie Ming,Q13426199 | Q148 | Q8733 | Q9903,république de Chine | République populaire de Chine | dynastie Qing | dynastie Ming,Q180470 | Q10296547 | Q15932444 | Q9574337 | Q11071942 | Q40956 | Q15935977 | Q28411808 | Q11133842 | Q10908774 | Q148 | Q8733 | Q9903,Huangshan | Q10296547 | Q15932444 | province d'Anhui | Huizhou Fu | Anhui | Wannan Administrative Office District | Jiangnan | Nanzhili | République populaire de Chine | dynastie Qing | dynastie Ming
China/Qing context,http://www.wikidata.org/entity/Q3138460,Q3138460,Wang Zhenyi,birth_place,Q11134205,xian de Jiangning,Q13426199 | Q148 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Beiyang Government | Qing dynasty | Ming dynasty,Q148 | Q13426199 | Q8733 | Q9903 | Q7462 | Q7313 | Q9683,République populaire de Chine | république de Chine | dynastie Qing | dynastie Ming | dynastie Song | dynastie Yuan en Chine | dynastie Tang,Q108451820 | Q1147043 | Q13426199 | Q319460 | Q7313 | Q7462 | Q814959 | Q865 | Q8733 | Q9683,Reigning Dynasty | Song méridionaux | république de Chine | dynastie Song du Nord | dynastie Yuan en Chine | dynastie Song | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Tang,Q108451820 | Q1147043 | Q13426199 | Q148 | Q319460 | Q7313 | Q7462 | Q814959 | Q865 | Q8733 | Q9683 | Q9903,Reigning Dynasty | Song méridionaux | république de Chine | République populaire de Chine | dynastie Song du Nord | dynastie Yuan en Chine | dynastie Song | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Tang | dynastie Ming,Q11647991 | Q46556250 | Q46552611 | Q10378335 | Q109684446 | Q113554117 | Q17006321 | Q9573865 | Q28411809 | Q11133842 | Q11133766 | Q109682702 | Q5966179 | Q865 | Q814959 | Q8733 | Q319460 | Q1147043,"Q11647991 | Q46556250 | Q46552611 | Jiangning Fu | Yingtian Fu | Jiqing Lu | Sheng Zhou | province du Jiangsu, République de Chine | Jiangsu | Jiangnan | Jiangnandong Lu | Jinling Province | Jiangnan Circuit | Taïwan | gouvernement de Beiyang | dynastie Qing | dynastie Song du Nord | Song méridionaux"
China/Qing context,http://www.wikidata.org/entity/Q699365,Q699365,Wu Jingzi,birth_place,Q1197919,xian de Quanjiao,Q13426199 | Q148 | Q696242 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q188712 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | dynastie Qing | dynastie Ming,Q13426199 | Q148 | Q188712 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | dynastie Qing | dynastie Ming,Q114045 | Q10396686 | Q10514435 | Q9574337 | Q696242 | Q708865 | Q17499237 | Q40956 | Q15956209 | Q28411808 | Q11133842 | Q10908774 | Q148 | Q8733 | Q9903,Chuzhou | Q10396686 | Q10514435 | province d'Anhui | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | Chuzhou Zhilizhou | Anhui | Wanbei Administrative Office District | Jiangnan | Nanzhili | République populaire de Chine | dynastie Qing | dynastie Ming
China/Qing context,http://www.wikidata.org/entity/Q699365,Q699365,Wu Jingzi,death_place,Q11076179,Yangzhou,Q8733 | Q9903,Qing dynasty | Ming dynasty,Q8733 | Q9903,dynastie Qing | dynastie Ming,Q8733 | Q9903,dynastie Qing | dynastie Ming,Q8733 | Q9903,dynastie Qing | dynastie Ming,Q28411809 | Q11133842 | Q10908774 | Q8733 | Q9903,Jiangsu | Jiangnan | Nanzhili | dynastie Qing | dynastie Ming
China/Qing context,http://www.wikidata.org/entity/Q28410116,Q28410116,Wu Tinghua,birth_place,Q4970,Hangzhou,Q13426199 | Q148 | Q696242 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q17 | Q188712 | Q865,république de Chine | République populaire de Chine | Japon | empire du Japon | Taïwan,Q13426199 | Q148 | Q17 | Q188712 | Q865,république de Chine | République populaire de Chine | Japon | empire du Japon | Taïwan,Q16967 | Q5089762 | Q696242 | Q708865 | Q188712 | Q148 | Q8733 | Q9903 | Q6821029,Zhejiang | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | empire du Japon | République populaire de Chine | dynastie Qing | dynastie Ming | Song
China/Qing context,http://www.wikidata.org/entity/Q45461582,Q45461582,Xi Peilan,birth_place,Q1015805,Changshu,Q13426199 | Q148 | Q696242 | Q814959 | Q8733 | Q9903,Republic of China | People's Republic of China | Wang Jingwei regime | Beiyang Government | Qing dynasty | Ming dynasty,Q148,République populaire de Chine,Q13426199 | Q148 | Q188712 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q13426199 | Q148 | Q188712 | Q814959 | Q865 | Q8733 | Q9903,république de Chine | République populaire de Chine | empire du Japon | gouvernement de Beiyang | Taïwan | dynastie Qing | dynastie Ming,Q42622 | Q15935618 | Q9573865 | Q696242 | Q708865 | Q17163651 | Q16963 | Q17007209 | Q865 | Q814959 | Q28411809 | Q11133842 | Q10908774 | Q148 | Q8733 | Q9903,"Suzhou | Q15935618 | province du Jiangsu, République de Chine | Gouvernement national réorganisé de la République de Chine | Gouvernement réformé de la république de Chine | préfecture de Suzhou | Jiangsu | Southern Jiangsu Administrative Office District | Taïwan | gouvernement de Beiyang | Jiangnan | Nanzhili | République populaire de Chine | dynastie Qing | dynastie Ming"
China/Qing context,http://www.wikidata.org/entity/Q45521089,Q45521089,Xu Yingyu,birth_place,Q11650262,Qiantang County,Q8733 | Q9903,Qing dynasty | Ming dynasty,Q9683 | Q8733 | Q9903 | Q7462 | Q7313,dynastie Tang | dynastie Qing | dynastie Ming | dynastie Song | dynastie Yuan en Chine,Q1147043 | Q319460 | Q7313 | Q7405 | Q7462 | Q881 | Q9683,Song méridionaux | dynastie Song du Nord | dynastie Yuan en Chine | dynastie Sui | dynastie Song | Vietnam | dynastie Tang,Q1147043 | Q319460 | Q7313 | Q7405 | Q7462 | Q8733 | Q881 | Q9683 | Q9903,Song méridionaux | dynastie Song du Nord | dynastie Yuan en Chine | dynastie Sui | dynastie Song | dynastie Qing | Vietnam | dynastie Tang | dynastie Ming,Q86011206 | Q11102632 | Q11523764 | Q10891838 | Q5966179 | Q319460 | Q1147043,Tam Son | Hangzhou Lu | Hang Prefecture | Liang zhe xi lu | Jiangnan Circuit | dynastie Song du Nord | Song méridionaux
China/Qing context,http://www.wikidata.org/entity/Q11118175,Q11118175,Yang Tingli,birth_place,Q38968,Liuzhou,Q148,People's Republic of China,Q148,République populaire de Chine,Q148,République populaire de Chine,Q148,République populaire de Chine,Q15176 | Q148,Guangxi | République populaire de Chine
China/Qing context,http://www.wikidata.org/entity/Q11118175,Q11118175,Yang Tingli,work_location,Q17499657,Longyan Zhilizhou,Q8733,Qing dynasty,Q8733,dynastie Qing,Q8733,dynastie Qing,Q8733,dynastie Qing,Q28411080,Fujian
China/Qing context,http://www.wikidata.org/entity/Q11118175,Q11118175,Yang Tingli,work_location,Q11069436,Q11069436,Q148,People's Republic of China,Q148,République populaire de Chine,,,Q148,République populaire de Chine,,
China/Qing context,http://www.wikidata.org/entity/Q11118175,Q11118175,Yang Tingli,work_location,Q11152292,Tām-chúi Subprefecture,Q8733,Qing dynasty,Q8733,dynastie Qing,Q8733,dynastie Qing,Q8733,dynastie Qing,Q6726430 | Q28411080,Taiwan Fu | Fujian
China/Qing context,http://www.wikidata.org/entity/Q11118175,Q11118175,Yang Tingli,work_location,Q680842,Yilan,Q13426199,Republic of China,Q865,Taïwan,Q13426199 | Q865,république de Chine | Taïwan,Q13426199 | Q865,république de Chine | Taïwan,Q237258 | Q32081 | Q865 | Q13426199,comté de Yilan | province de Taïwan | Taïwan | république de Chine
